,region,with_gdp,trend_model,lag,periods,MAE,RMSE,Max_error,MASE
601,OCC,False,Holt,1,3,65.17856874620902,78.25287813633182,0.05611868426959422,11.72905768765446
602,OCC,False,Holt,1,4,73.26337253785915,92.29094489341884,0.07907659682669446,14.446308796234499
603,OCC,False,Holt,1,5,57.81913716984204,80.29108845425344,0.07726387788630014,19.36390633261213
604,OCC,False,Holt,1,6,64.483074781123,72.5468673330345,0.054257630478739965,13.879282797512593
605,OCC,False,Holt,2,2,21.006997505996946,24.657006130463518,0.019085706973711578,21.27862980775298
606,OCC,False,Holt,2,3,63.69448523387086,78.77550158119138,0.05932662993498901,11.974677469697442
607,OCC,False,Holt,2,4,72.39569175974553,91.72963899337701,0.07857946899485102,14.459913339387032
608,OCC,False,Holt,2,5,59.37947909817802,81.20860023511587,0.07855360022044608,19.474747384227356
609,OCC,False,Holt,2,6,64.74770997503073,73.16841241234583,0.05501404694763764,13.853910933735168
610,OCC,False,Holt,3,2,19.80800574492191,25.241894823090583,0.019124091236927838,21.358460943915563
611,OCC,False,Holt,3,3,64.6214501832814,78.08510290604693,0.06046795204787949,11.858510153860829
612,OCC,False,Holt,3,4,69.13894999586232,87.45149393724469,0.07222822082941902,14.102477605395409
613,OCC,False,Holt,3,5,59.04404847864647,80.62013978178503,0.08159468107766914,19.716904636555537
614,OCC,False,Holt,3,6,62.6022103502631,71.02431045829694,0.05078753634398109,13.690011776357785
615,OCC,False,Holt,4,2,19.8080057454346,25.24189482375651,0.019124091237933263,21.35846094391576
616,OCC,False,Holt,4,3,63.66644279644811,76.98179993206826,0.05625658326488281,11.887980067671098
617,OCC,False,Holt,4,4,72.73758320122585,90.43677277684623,0.07985401471428988,13.689606993610402
618,OCC,False,Holt,4,5,59.9353380217433,82.51653981694645,0.08494958740334804,19.717809559635015
619,OCC,False,Holt,4,6,64.83122373404865,72.77501470726979,0.046652032458866274,13.650073527200536
620,OCC,False,Holt,5,2,19.80800574543598,25.241894823758354,0.01912409123794786,21.358460943915812
621,OCC,False,Holt,5,3,60.26684934498231,76.12697176046264,0.06496501782314151,11.835013549730887
622,OCC,False,Holt,5,4,67.80167771492819,84.70271697830583,0.07716207506935865,13.859667081346197
623,OCC,False,Holt,5,5,62.09042961848355,90.90619493704567,0.09586930534700983,19.86594192742609
624,OCC,False,Holt,5,6,62.12010903730329,67.93067808683068,0.04719926259449363,13.531571895540708
625,OCC,False,Holt,6,2,19.808005745437697,25.24189482376167,0.01912409123795344,21.358460943915773
626,OCC,False,Holt,6,3,60.9992545862092,73.79337610776761,0.05267246556245253,11.802257554837578
627,OCC,False,Holt,6,4,60.858472753727234,77.948869917938,0.07580743765854378,13.724517032145052
628,OCC,False,Holt,6,5,58.600160064926634,82.48213094328679,0.08179856744591721,19.919187211747687
629,OCC,False,Holt,6,6,56.215492937978496,61.754842715107955,0.03902832700041939,13.52007856149249
630,OCC,False,Holt,7,2,19.808005745433576,25.241894823756105,0.01912409123793975,21.358460943915734
631,OCC,False,Holt,7,3,60.999254586173755,73.79337610772806,0.05267246556241558,11.802257554837553
632,OCC,False,Holt,7,4,60.42522723361006,80.72108429821247,0.08700258953588887,13.791725494408855
633,OCC,False,Holt,7,5,60.775567966885454,83.06683281393765,0.07492511345866346,20.124683777334035
634,OCC,False,Holt,7,6,56.20840799019578,62.14920901308338,0.04271150433925088,13.454537633468101
635,OCC,False,Holt,8,2,19.808005745433377,25.24189482375602,0.01912409123794164,21.35846094391575
636,OCC,False,Holt,8,3,60.99925458618492,73.79337610774091,0.052672465562427113,11.802257554837537
637,OCC,False,Holt,8,4,68.68156553190492,95.12341755012125,0.09530078716399348,14.030456233874963
638,OCC,False,Holt,8,5,63.82873015831404,87.98490696754547,0.08236982151651137,19.874562137211385
639,OCC,False,Holt,8,6,53.35807085948301,61.090906840842116,0.03982772773611102,13.490514854200644
640,OCC,False,Holt,9,2,19.80800574543424,25.24189482375694,0.019124091237942363,21.35846094391576
641,OCC,False,Holt,9,3,60.99925458617432,73.79337610772892,0.05267246556241666,11.802257554837581
642,OCC,False,Holt,9,4,74.39114589278272,94.78615074574854,0.08425669981534832,14.558620000177397
643,OCC,False,Holt,9,5,72.4362798923848,107.0962269975867,0.11676280043112393,20.234801612099194
644,OCC,False,Holt,9,6,49.36927583613993,56.2466529103529,0.04617836460405109,13.535333644610084
645,OCC,False,Holt,10,2,19.80800574543366,25.241894823756276,0.01912409123794119,21.358460943915745
646,OCC,False,Holt,10,3,60.99925458618526,73.79337610773996,0.052672465562425136,11.802257554837546
647,OCC,False,Holt,10,4,74.39114589277287,94.78615074574857,0.08425669981532936,14.558620000177017
648,OCC,False,Holt,10,5,67.65946552704256,97.76979096875287,0.10605355814910948,19.648067991001728
649,OCC,False,Holt,10,6,60.87046580198188,67.60744252475622,0.05417289845491064,14.050679526086586
650,OCC,False,Holt,11,2,19.808005745433974,25.241894823756773,0.019124091237942453,21.35846094391575
651,OCC,False,Holt,11,3,60.9992545861868,73.79337610774255,0.05267246556243144,11.802257554837526
652,OCC,False,Holt,11,4,74.39114589273443,94.78615074570114,0.08425669981531468,14.558620000177623
653,OCC,False,Holt,11,5,72.50636071248745,97.67177143761205,0.10030998683646958,19.371887871985592
654,OCC,False,Holt,11,6,56.28786415083428,66.43850908403641,0.05139092375904492,13.799755174761447
655,OCC,False,Holt,12,2,21.715616060320922,29.784507057053336,0.029871877582269963,21.259613948597227
656,OCC,False,Holt,12,3,59.27219170923444,71.88279198349922,0.053114292684543735,11.862046771721682
657,OCC,False,Holt,12,4,1713.3380151258925,2249.2042020492177,1.636896522527592,13.888760960388353
658,OCC,False,Holt,12,5,353.7105903596799,412.94643094556585,0.29035638274271336,19.561768566516164
659,OCC,False,Holt,12,6,63.346680737630415,78.2314474996862,0.05321922776449901,13.517953050714134
660,OCC,False,Holt,13,2,23.73369777023738,30.22509179823471,0.027206630618406627,21.524189197528752
661,OCC,False,Holt,13,3,60.04663100260131,72.11520733811159,0.04837184026320727,11.95033006782166
662,OCC,False,Holt,13,4,370.6724409295303,443.06759277707084,0.31508075927137824,13.792974486692566
663,OCC,False,Holt,13,5,151.78936512945396,203.61548689512492,0.21801223766890027,20.34885558549092
664,OCC,False,Holt,13,6,2078.860666657726,2723.7859275412056,1.9700232454648667,12.361227928433149
665,OCC,False,Holt,14,2,21.913826610220564,30.725504125990685,0.029561223651212713,21.4416142266639
666,OCC,False,Holt,14,3,58.175515172307264,74.50052025949279,0.05925238530900777,11.910417941538187
667,OCC,False,Holt,14,4,1042.4397185286873,1295.0778725370421,0.8166557599547855,13.616813880839954
668,OCC,False,Holt,14,5,188.89997249526232,260.75082466798136,0.27792779368651493,20.63332525048266
669,OCC,False,Holt,14,6,22797.52493191246,35476.745558844996,115.16468624762709,11.732094919189015
670,OCC,False,Holt,15,2,22.665345121004567,30.763810639032545,0.029675858179547463,21.41297019712347
671,OCC,False,Holt,15,3,68.13141423823113,84.47307839723778,0.07422942384553731,11.794437470830157
672,OCC,False,Holt,15,4,106.89730825446362,138.7963031380692,0.13769323266477582,14.739750578360928
673,OCC,False,Holt,15,5,150.6952766423371,200.28665219728893,0.19768240563841558,20.83331688640293
674,OCC,False,Holt,15,6,87396.72473233995,148755.75431619157,530.2729624997694,11.449806168441356
675,OCC,False,ARIMA,1,2,22.85920485251347,25.911765109590508,0.018797565531723272,21.328190695430692
676,OCC,False,ARIMA,1,3,73.61529750054405,93.5451820565282,0.06825964412788868,11.617368829176845
677,OCC,False,ARIMA,1,4,38.12474894950586,45.897986143402406,0.0390817727106973,15.175266745946926
678,OCC,False,ARIMA,1,5,59.45992741039516,66.11773952964502,0.04736622034699911,20.566823496915575
679,OCC,False,ARIMA,1,6,48.12117118077217,58.88086242743644,0.051394471362054654,14.279509236544355
680,OCC,False,ARIMA,2,2,21.701060071653433,27.459040241950316,0.022873614835607944,21.404844862412922
681,OCC,False,ARIMA,2,3,70.81611380213313,93.62726412897611,0.07079419370825109,11.843775560046915
682,OCC,False,ARIMA,2,4,38.50815875038237,45.644067093929344,0.03785044094622995,15.188162504513745
683,OCC,False,ARIMA,2,5,58.32930896681068,65.50392247463417,0.04810261182008497,20.670641294593533
684,OCC,False,ARIMA,2,6,48.11044559986979,58.585630620662236,0.05147598182294654,14.254913064634255
685,OCC,False,ARIMA,3,2,22.052116466066536,28.794626397132323,0.02610571396195435,21.48412671170574
686,OCC,False,ARIMA,3,3,72.12516560582016,93.3827257422973,0.07456223718103663,11.73264714750289
687,OCC,False,ARIMA,3,4,37.17263944538806,46.75380481514614,0.04439278657688792,14.83451971028775
688,OCC,False,ARIMA,3,5,61.65073783764058,70.03137933185145,0.053663558845200986,20.897454666192825
689,OCC,False,ARIMA,3,6,46.68773129004314,59.9490992575219,0.05611419422278223,14.096024782474965
690,OCC,False,ARIMA,4,2,22.052116466525963,28.79462639776547,0.026105713962949955,21.48412671170594
691,OCC,False,ARIMA,4,3,71.55809065057329,92.22656625870195,0.07028290454353164,11.757508945182053
692,OCC,False,ARIMA,4,4,39.052094050589496,49.05356845625895,0.04678025315716896,14.364887205685147
693,OCC,False,ARIMA,4,5,61.75074908998287,70.5568632536444,0.054569456854778244,20.898302250366825
694,OCC,False,ARIMA,4,6,49.52380001936101,62.31387257978198,0.05733974560839313,14.056144398507797
695,OCC,False,ARIMA,5,2,22.052116466535267,28.794626397777996,0.026105713962964457,21.48412671170599
696,OCC,False,ARIMA,5,3,69.58442453837672,91.21823609470938,0.07913187744212802,11.712824632181437
697,OCC,False,ARIMA,5,4,41.492208541069196,55.19299308725603,0.052254383265286135,14.55832733597441
698,OCC,False,ARIMA,5,5,67.44347289590048,76.99281629044737,0.05626245878442313,21.037048463658607
699,OCC,False,ARIMA,5,6,45.748463535900264,59.39586180966768,0.05118167044874387,13.918289969073603
700,OCC,False,ARIMA,6,2,22.052116466536813,28.79462639778245,0.026105713962970043,21.484126711705954
701,OCC,False,ARIMA,6,3,73.6089088563025,90.31307064082826,0.06664094568146425,11.685190587404104
702,OCC,False,ARIMA,6,4,53.26696105198121,76.23383807566637,0.07731576115472082,14.404596713615298
703,OCC,False,ARIMA,6,5,68.60759921396497,77.63994676052639,0.05637468154971418,21.086919951473387
704,OCC,False,ARIMA,6,6,47.36724436897426,59.99747953324065,0.05007049767308163,13.904919629903407
705,OCC,False,ARIMA,7,2,22.052116466527412,28.794626397769065,0.02610571396295644,21.484126711705915
706,OCC,False,ARIMA,7,3,73.60890885626691,90.31307064078003,0.06664094568142677,11.68519058740408
707,OCC,False,ARIMA,7,4,53.01516583432997,73.18243780795466,0.07821493961914971,14.481045067076394
708,OCC,False,ARIMA,7,5,70.65504001253622,79.83221607498366,0.05862636247648083,21.279395578135798
709,OCC,False,ARIMA,7,6,46.50746098753698,59.16349875432957,0.048660757636807606,13.82867504904121
710,OCC,False,ARIMA,8,2,22.052116466528314,28.794626397770706,0.026105713962958334,21.48412671170594
711,OCC,False,ARIMA,8,3,73.60890885627835,90.3130706407956,0.0666409456814383,11.685190587404065
712,OCC,False,ARIMA,8,4,45.023906162135525,50.59699086880553,0.03195213364781219,14.752596763663313
713,OCC,False,ARIMA,8,5,65.4264883602222,76.2840417181254,0.05061474728074754,21.04512246857276
714,OCC,False,ARIMA,8,6,50.703696748353714,61.48495589139599,0.051700748638075444,13.870527799651008
715,OCC,False,ARIMA,9,2,22.052116466529327,28.794626397771566,0.026105713962959052,21.48412671170594
716,OCC,False,ARIMA,9,3,73.60890885626712,90.31307064078153,0.06664094568142784,11.685190587404108
717,OCC,False,ARIMA,9,4,47.211013373085386,52.51167879682864,0.038589080044283804,15.281726636158451
718,OCC,False,ARIMA,9,5,63.69911123005485,73.8022269929581,0.06029694087452056,21.38253598436426
719,OCC,False,ARIMA,9,6,49.29233514683829,62.31444584997467,0.057849485574881024,13.922666058789584
720,OCC,False,ARIMA,10,2,22.052116466528236,28.794626397770326,0.026105713962957793,21.484126711705926
721,OCC,False,ARIMA,10,3,73.60890885627857,90.31307064079456,0.0666409456814365,11.685190587404078
722,OCC,False,ARIMA,10,4,47.21101337307305,52.51167879680206,0.03858908004424385,15.281726636158078
723,OCC,False,ARIMA,10,5,61.56149828428633,73.10216399990193,0.05929720944034032,20.83297973712283
724,OCC,False,ARIMA,10,6,51.51166757105631,66.69826544851256,0.06558985659648334,14.445665867283706
725,OCC,False,ARIMA,11,2,22.052116466529167,28.79462639777153,0.026105713962959142,21.48412671170594
726,OCC,False,ARIMA,11,3,73.60890885628034,90.31307064079752,0.06664094568144281,11.685190587404062
727,OCC,False,ARIMA,11,4,47.21101337311503,52.51167879686395,0.03858908004432784,15.281726636158663
728,OCC,False,ARIMA,11,5,56.83688353440143,70.53095721010327,0.055039896030762314,20.5742992996778
729,OCC,False,ARIMA,11,6,52.14334515704917,65.23980145068957,0.06289632665209581,14.202413005146123
730,OCC,False,ARIMA,12,2,19.103192553016594,24.472081063790267,0.020541988825476053,21.38595984395734
731,OCC,False,ARIMA,12,3,70.24384291834276,87.6537376727402,0.06708990309201769,11.735630755744543
732,OCC,False,ARIMA,12,4,1473.9331888358713,1965.2623505782683,1.4655885955790469,14.59142107259107
733,OCC,False,ARIMA,12,5,224.94690986619545,264.54343244608344,0.18139154952950431,20.752148528284525
